BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
0.539583	0.408341	0.639143	0.825318	-0.349755	0.024434	0.159462	-0.029606	-0.423781	-0.600035	0.118999	-0.457108	0.129382	0.289800	-0.277432	0.000000	0.000000	-60.221596	86.257256	505.891253	-73.312841	-56.837880	-3.471548	0.112352	-0.144918
0.540625	0.408341	0.562849	-0.395385	-0.180229	0.131246	0.062187	0.000000	0.000000	-0.561888	-0.071736	-0.055560	0.382327	0.147646	-0.256069	0.000000	0.000000	-61.098976	85.799492	505.088156	-73.765859	-56.796783	-3.619558	0.112449	-0.146046
0.541667	0.484635	0.181379	-0.090209	0.247780	-0.027293	0.138481	0.000000	0.000000	-0.333006	0.195292	-0.858655	0.686742	-0.030677	-0.269802	0.000000	0.000000	-62.052650	85.761345	509.103635	-73.602838	-56.953237	-3.817923	0.111870	-0.144573
0.542708	-0.049423	0.562849	-1.005737	0.491157	0.014363	0.077446	0.000000	0.000000	-0.371153	0.195292	-0.858655	0.365504	-0.129452	-0.268276	0.000000	0.000000	-63.006325	85.570610	507.899000	-73.992371	-57.350618	-3.961355	0.112917	-0.145683
0.543750	0.332047	0.715436	0.214967	-0.183586	0.450002	0.045021	-2.093357	-0.854022	-0.485594	0.195292	-0.457108	0.606432	-0.184847	-0.291165	0.000000	0.000000	-64.227028	85.074699	508.702092	-73.479272	-57.042037	-4.176504	0.112132	-0.144445
0.544792	0.255753	0.944318	0.520142	-0.104698	-0.032329	0.079353	0.062153	-0.201288	-0.256712	0.195292	-0.457108	0.445814	0.118686	-0.233181	0.000000	0.000000	-65.180702	84.731377	511.111362	-74.100116	-57.583974	-4.335196	0.112664	-0.144978
0.545833	0.255753	0.715436	0.520142	-0.267510	0.181295	0.107963	-0.348548	-0.514301	-0.333006	0.080852	-0.055561	0.372714	-0.223420	-0.268276	0.000000	0.000000	-66.096230	84.159172	511.512916	-73.983757	-57.786210	-4.513723	0.112971	-0.144637
0.546875	0.103165	0.639143	-1.616088	0.153786	0.017720	0.121315	0.000000	0.000000	-0.333006	-0.109883	-0.858655	0.384730	0.162065	-0.312527	0.000000	0.000000	-67.126198	83.625114	511.914470	-74.351661	-57.802913	-4.686148	0.112915	-0.145242
0.547917	0.408341	0.639143	-0.700561	-0.265831	0.184651	0.163276	0.000000	0.000000	-0.447447	-0.148030	-0.858655	0.226515	-0.037887	-0.285061	0.000000	0.000000	-68.232460	83.243645	512.316011	-73.765461	-57.631678	-4.876883	0.112492	-0.143984
0.548958	0.255753	0.333967	1.740846	0.244423	0.074483	0.037391	-0.042786	0.140405	-0.600035	-0.109883	-0.457108	-0.016817	-0.095686	-0.292691	0.000000	0.000000	-69.147987	82.785881	513.520660	-73.656314	-57.641172	-5.044729	0.112247	-0.143434
0.550000	0.255753	0.868024	-1.005737	-0.019097	0.021077	0.107963	0.000000	0.000000	-0.638182	-0.262471	0.747534	0.715581	0.046468	-0.300320	-0.062162	0.957256	-70.177956	82.671440	514.725304	-73.890032	-57.754246	-5.224783	0.112204	-0.143552
0.551042	0.255753	0.410261	0.214967	0.158821	0.127889	0.134666	-0.594924	0.738817	-0.752623	-0.300618	-0.858655	-0.085110	0.039258	-0.303372	0.000000	0.000000	-71.131630	82.175529	514.725311	-74.340648	-57.814328	-5.389578	0.112321	-0.144428
0.552083	0.179459	0.562849	0.214967	-0.348076	0.019399	-0.023644	-0.090241	-1.619210	-0.676329	-0.338765	-2.464843	0.399150	-0.148678	-0.323208	0.000000	0.000000	-72.009010	81.832207	514.323765	-74.078090	-57.917789	-5.566580	0.112610	-0.144030
0.553125	0.103165	0.868024	0.825318	0.148750	-0.302714	0.107963	0.366785	0.180234	-0.714476	-0.567647	-1.661749	0.092332	0.138033	-0.324734	0.000000	0.000000	-73.000832	81.450737	514.323763	-74.054058	-58.173016	-5.758841	0.113106	-0.143983
0.554167	0.484635	0.715436	0.520142	-0.099663	0.079518	0.071724	-0.152878	-0.191607	-0.409300	-0.453206	-2.464843	0.085122	-0.035484	-0.314053	0.000000	0.000000	-73.649330	81.298149	514.323740	-74.365678	-58.213869	-5.864126	0.113185	-0.144589
0.555208	0.103165	0.944318	-0.700561	0.063148	0.177938	0.094612	0.000000	0.000000	-0.523741	-0.643941	-1.661749	0.097138	0.053678	-0.311001	0.000000	0.000000	-74.259682	81.145561	515.126858	-73.874213	-58.059581	-6.031973	0.112709	-0.143410
0.556250	0.103165	0.486555	-0.700561	-0.094628	0.391561	0.022132	0.000000	0.000000	-0.371153	-0.529500	-1.260202	0.330857	-0.177637	-0.303372	0.000000	0.000000	-75.137062	80.916679	517.536124	-74.662884	-58.018483	-6.140310	0.112105	-0.144266
0.557292	0.255753	0.486555	-1.005737	0.157142	-0.085734	0.018318	0.000000	0.000000	-0.485594	-0.300618	-2.063296	0.155818	-0.184847	-0.298794	0.000000	0.000000	-75.747414	80.687798	515.126858	-73.845374	-58.153308	-6.244070	0.112891	-0.143354
0.558333	0.103165	0.333967	0.214967	-0.175194	0.124532	0.117500	-0.579308	-0.814982	-0.447447	-0.415059	-2.464843	-0.238519	0.058484	-0.289639	0.000000	0.000000	-76.395912	80.573364	516.331474	-74.239707	-58.338718	-6.356984	0.112987	-0.143783
0.559375	0.103165	0.181379	-0.090209	-0.087914	-0.142497	0.086982	0.000000	0.000000	-0.447447	-0.224324	-4.071031	0.231321	-0.327001	-0.269802	0.000000	0.000000	-76.739235	80.306335	515.929953	-74.142579	-58.119422	-6.497365	0.112650	-0.143707
0.560417	0.255753	0.868025	0.520142	-0.270867	-0.032329	0.184257	0.062153	-0.520755	-0.485594	-0.224324	-0.858655	0.391940	0.152452	-0.280483	0.000000	0.000000	-77.349586	80.191895	516.733029	-74.295985	-58.446986	-6.617910	0.113109	-0.143780
0.561458	0.103165	0.868024	0.825318	-0.354790	-0.195903	0.157554	0.237366	-0.429883	-0.676329	-0.109883	-0.457108	0.143802	0.188622	-0.268276	0.000000	0.000000	-77.807350	79.848572	517.134574	-74.033427	-58.234896	-6.741506	0.112611	-0.143161
0.562500	0.713517	0.715436	-1.005737	0.319954	-0.075663	0.115593	0.000000	0.000000	-0.714476	0.042705	-2.063296	-0.026430	-0.102895	-0.297268	0.000000	0.000000	-78.570290	79.581543	515.126860	-74.096917	-58.234778	-6.837636	0.113049	-0.143842
0.563542	0.255753	0.257673	0.214967	-0.173516	-0.085734	0.157554	0.398826	-0.807174	-0.714476	0.157146	-1.260202	-0.033640	-0.006524	-0.286587	0.000000	0.000000	-78.799171	79.314514	515.929953	-73.919476	-58.249198	-6.939870	0.112901	-0.143274
0.564583	0.179459	0.715437	0.214967	-0.183586	0.233022	0.106056	-1.083991	-0.854022	-0.714476	0.271586	-0.457108	0.280388	-0.199267	-0.309475	0.000000	0.000000	-79.447670	79.238220	516.331491	-73.673740	-58.145495	-7.017690	0.112613	-0.142687
0.565625	0.408341	0.562849	1.435670	-0.180229	0.131246	0.142295	-0.091418	-0.125537	-0.638182	0.233439	1.550628	0.523720	-0.049903	-0.295742	0.032183	0.337747	-79.600258	78.971191	519.142303	-73.737223	-58.396034	-7.083303	0.112486	-0.142037
0.566667	-0.049423	0.562849	0.214967	-0.180229	0.334798	0.085075	-1.557442	-0.838406	-0.485594	0.347880	-0.055560	0.516510	0.152452	-0.291165	0.000000	0.000000	-79.943581	78.513428	518.740756	-73.467456	-58.465849	-7.176381	0.112707	-0.141627
0.567708	0.103165	0.715436	-0.090209	-0.267510	-0.356120	0.073631	0.000000	0.000000	-0.638182	0.118999	0.345987	0.129382	0.287396	-0.282009	-0.830657	0.373952	-80.019875	78.055664	515.528408	-73.599241	-58.567030	-7.255727	0.113606	-0.142765
0.568750	0.103165	0.715436	1.435670	-0.519280	0.124532	-0.010292	-0.086741	-0.361699	-0.409300	0.004558	0.345987	0.136592	0.109073	-0.317105	-0.315253	0.394791	-80.286903	77.674194	516.331477	-73.414583	-58.872964	-7.315236	0.114022	-0.142185
0.569792	0.026871	0.639143	0.825318	-0.349755	0.443288	0.134666	-0.537112	-0.423781	-0.409300	-0.033589	0.747534	0.379924	-0.035484	-0.306423	0.047468	0.508236	-80.210609	77.216431	516.733042	-73.466057	-58.241747	-7.385427	0.112711	-0.142174
0.570833	0.103165	0.105085	2.351197	0.249458	0.177938	0.184257	-0.075680	0.106098	-0.256712	0.042705	-2.063296	-0.026430	-0.074056	-0.318630	0.000000	0.000000	-80.553932	76.949402	516.331506	-73.690164	-58.600676	-7.473928	0.113494	-0.142719
0.571875	0.103165	0.715437	-0.700561	-0.435356	-0.356120	0.127037	0.000000	0.000000	-0.638182	0.004558	-2.063296	0.136592	-0.194460	-0.280483	0.000000	0.000000	-80.363197	76.377197	516.331501	-73.814734	-58.492289	-7.528859	0.113284	-0.142960
0.572917	0.560929	0.562849	1.435670	-0.515923	-0.506267	0.100334	0.352634	-0.359360	-0.485594	-0.300618	0.345987	0.155818	-0.088476	-0.320156	0.255721	0.450359	-80.592079	75.690552	517.937691	-73.450237	-58.313965	-7.550222	0.112589	-0.141813
0.573958	0.255753	0.944319	0.825318	0.147072	0.021077	0.113685	-0.025538	0.178200	-0.600035	-0.186177	-1.260202	0.309227	0.000686	-0.311001	0.000000	0.000000	-80.744667	75.270935	518.740767	-73.905656	-58.805433	-7.597524	0.113362	-0.142471
0.575000	0.332047	0.944318	-0.395385	-0.020775	-0.084056	-0.040810	0.000000	0.000000	-0.447447	-0.109883	-2.063296	0.625659	-0.182444	-0.314053	0.000000	0.000000	-80.592079	74.660583	519.945404	-73.465655	-58.362149	-7.646352	0.112247	-0.141295
0.576042	0.255753	0.562849	-1.616088	0.491157	0.234700	0.001152	0.000000	0.000000	-0.676329	-0.415059	1.149081	0.484266	-0.293235	-0.298794	0.255191	0.421438	-80.553932	74.202820	516.733026	-73.115577	-58.648859	-7.666188	0.113499	-0.141496
0.577083	0.026871	0.562849	-1.310912	-0.096306	0.176259	0.025947	0.000000	0.000000	-0.638182	-0.376912	-2.866390	-0.160613	-0.098089	-0.307949	0.000000	0.000000	-80.134315	73.859497	518.740759	-73.656115	-58.574237	-7.657033	0.112916	-0.141990
0.578125	0.255753	0.639143	1.130494	-0.097985	0.181295	0.182350	-0.160368	-0.086674	-0.714476	-0.224324	-1.661749	-0.411154	-0.054710	-0.298794	0.000000	0.000000	-80.248756	73.210999	515.528404	-72.972788	-58.677821	-7.730275	0.113821	-0.141549
0.579167	0.255753	0.486555	-1.005737	-0.514244	0.555135	0.056465	0.000000	0.000000	-0.714476	-0.453206	-2.063296	0.326050	0.089847	-0.298794	0.000000	0.000000	-79.943581	72.905823	517.536144	-73.033872	-58.610410	-7.711965	0.113249	-0.141118
0.580208	0.408341	0.791731	-0.090209	0.402199	0.077840	0.125129	0.000000	0.000000	-0.676329	-0.338765	-1.260202	0.318840	-0.004121	-0.317105	0.000000	0.000000	-79.600258	72.409912	518.339208	-73.163244	-58.685148	-7.715017	0.113218	-0.141149
0.581250	0.332047	0.715436	1.740845	-0.267510	-0.030650	0.121315	0.017606	-0.153667	-0.600035	-0.224324	-2.866390	-0.009607	0.289800	-0.291165	0.000000	0.000000	-79.600258	71.761414	517.937684	-72.881465	-58.540594	-7.750112	0.113026	-0.140715
0.582292	0.408341	0.410261	-0.090209	0.242744	0.077840	0.127037	0.000000	0.000000	-0.638182	-0.148030	-1.260202	-0.014414	0.094654	-0.289639	0.000000	0.000000	-79.295082	71.379944	515.929939	-72.937740	-58.473181	-7.768422	0.113336	-0.141371
0.583333	0.179459	0.715436	-0.395385	-0.687126	-0.087413	0.121315	0.000000	0.000000	-0.485594	-0.338765	-2.063296	0.158222	-0.088476	-0.300320	0.000000	0.000000	-79.028053	71.036621	519.142324	-72.594874	-58.745473	-7.765371	0.113159	-0.139836
0.584375	0.255753	0.486555	-1.616088	-0.010704	0.127889	0.071724	0.000000	0.000000	-0.409300	-0.071736	-0.858655	0.061089	-0.131855	-0.326260	0.000000	0.000000	-78.608437	70.502563	516.331497	-72.480917	-58.670852	-7.769948	0.113630	-0.140377
0.585417	0.179459	0.486555	1.130494	0.073219	0.393239	0.104148	-0.347847	0.064767	-0.409300	0.042705	-1.661749	0.214498	0.060888	-0.254544	0.000000	0.000000	-78.188820	70.082947	518.740781	-72.615103	-58.644416	-7.766896	0.113051	-0.139983
0.586458	0.026871	0.562849	-0.700561	-0.431999	-0.144175	0.132759	0.000000	0.000000	-0.600035	0.080852	-1.661749	0.212095	0.048871	-0.291165	0.000000	0.000000	-78.036232	69.815918	515.528399	-72.758897	-58.634803	-7.753164	0.113737	-0.141135
0.587500	-0.049423	0.486555	-0.700561	-0.262474	-0.039042	-0.027459	0.000000	0.000000	-0.523741	0.042705	-2.866390	0.455427	0.101863	-0.265225	0.000000	0.000000	-77.692909	69.281860	516.331486	-72.243394	-58.516801	-7.727224	0.113332	-0.139917
0.588542	0.332047	0.944319	-0.090209	-0.272545	-0.137462	0.104148	0.000000	0.000000	-0.561888	0.042705	0.345987	0.616046	-0.286025	-0.294216	0.826694	1.780547	-77.273293	68.709656	514.725298	-72.207344	-58.683108	-7.773000	0.114009	-0.140283
0.589583	0.408341	0.868025	2.046021	0.148750	0.131246	0.085075	-0.064147	0.072702	-0.485594	0.080852	0.345987	0.613642	0.007895	-0.283535	-0.022820	1.773601	-76.929970	68.137451	515.528389	-72.492533	-58.468735	-7.736379	0.113415	-0.140618
0.590625	0.103165	0.944319	1.130494	-0.272545	-0.035685	0.083168	0.031566	-0.241085	-0.561888	0.080852	-1.661749	0.051476	0.340388	-0.283535	0.000000	0.000000	-76.777382	67.565247	515.126834	-72.054936	-58.507307	-7.747060	0.113578	-0.139878
0.591667	0.179459	0.791731	0.214967	-0.185265	-0.301036	0.050743	1.400384	-0.861831	-0.638182	-0.033589	-0.055560	0.701161	-0.242646	-0.269802	0.000000	0.000000	-76.548500	66.840454	514.323741	-72.169893	-58.685631	-7.757741	0.114103	-0.140320
0.592708	0.332047	1.020612	1.130494	0.061470	-0.030650	0.090797	0.027112	0.054374	-0.485594	-0.071736	-1.260202	0.462636	0.104267	-0.311001	0.000000	0.000000	-76.434059	66.458984	515.126842	-72.306480	-58.774793	-7.771474	0.114098	-0.140366
0.593750	0.255753	0.333967	-1.310912	-0.091271	-0.032329	0.056465	0.000000	0.000000	-0.676329	-0.071736	-0.457108	0.141399	-0.293235	-0.303372	0.000000	0.000000	-76.167030	65.734192	517.536144	-71.778965	-58.083373	-7.768422	0.112231	-0.138694
0.594792	0.332047	0.562849	-0.090209	-0.264153	-0.030650	0.144203	0.000000	0.000000	-0.485594	-0.071736	-1.661749	0.382327	-0.136662	-0.274380	0.000000	0.000000	-76.167030	65.161987	515.929929	-71.582292	-58.661598	-7.800466	0.113701	-0.138744
0.595833	0.408341	0.944319	0.214967	-0.356468	0.131246	0.109871	-0.610540	-1.658250	-0.485594	-0.415059	-0.457108	0.163028	0.007895	-0.278958	0.000000	0.000000	-75.900002	64.513489	513.922209	-70.979273	-58.403848	-7.827932	0.113643	-0.138113
0.596875	0.103165	0.791731	0.825318	-0.353111	-0.089091	0.083168	0.107948	-0.427849	-0.523741	-0.338765	-0.858655	0.238531	-0.139065	-0.268276	0.000000	0.000000	-76.014442	63.712402	513.922201	-70.928806	-58.218315	-7.815725	0.113282	-0.138015
0.597917	0.179459	0.715437	1.740846	-0.099663	-0.140819	0.144203	0.080891	-0.057250	-0.523741	-0.262471	-0.858655	0.233724	-0.139065	-0.301846	0.000000	0.000000	-75.861855	63.140198	512.717554	-70.491207	-58.160515	-7.859975	0.113436	-0.137485
0.598958	-0.049423	0.486555	0.520142	0.073219	-0.039042	0.025947	0.075061	0.140767	-0.600035	-0.605794	-2.063296	-0.146193	-0.288428	-0.297268	0.000000	0.000000	-75.785561	62.682434	511.111366	-70.462368	-58.348452	-7.896596	0.114160	-0.137861
0.600000	0.332047	0.486555	0.214967	0.828529	-0.084056	0.184257	0.391018	3.854223	-0.600035	-0.415059	-1.260202	0.163028	-0.095686	-0.301846	0.000000	0.000000	-75.747414	62.033936	510.308289	-69.939660	-58.249679	-7.927114	0.114146	-0.137054
0.601042	0.484635	0.944319	-0.090209	-0.104698	0.186330	0.046928	0.000000	0.000000	-0.752623	-0.300618	-3.669484	-0.004801	-0.105299	-0.300320	0.000000	0.000000	-75.518532	61.576172	509.906736	-69.991129	-57.897959	-7.975942	0.113546	-0.137263
0.602083	0.484635	0.944319	-0.090209	0.063148	-0.027293	0.111778	0.000000	0.000000	-0.523741	-0.415059	-2.464843	0.082719	0.053678	-0.265225	0.000000	0.000000	-75.556679	60.851379	506.694345	-70.106085	-57.900361	-7.957631	0.114271	-0.138360
0.603125	-0.049423	0.868025	0.520142	0.232673	0.174581	0.245292	-0.335640	0.447326	-0.561888	-0.224324	-4.071031	-0.089916	0.051275	-0.326260	0.000000	0.000000	-75.289650	60.508057	506.292797	-69.522287	-57.931724	-8.049184	0.114423	-0.137316
0.604167	0.179459	0.639143	-0.090209	0.237709	-0.034007	0.043113	0.000000	0.000000	-0.447447	-0.109883	-0.858655	-0.257745	0.058484	-0.298794	0.000000	0.000000	-75.213356	59.859558	506.694368	-69.079889	-57.878734	-8.023244	0.114228	-0.136334
0.605208	0.179459	0.791731	0.520142	-0.101341	0.179616	0.222404	-0.345321	-0.194834	-0.561888	-0.109883	-3.267937	0.384730	0.051275	-0.269802	0.000000	0.000000	-74.984474	59.478088	505.489702	-68.814926	-57.527013	-8.065969	0.113805	-0.136135
0.606250	0.255753	0.562849	-0.090209	-0.264153	-0.245952	0.119407	0.000000	0.000000	-0.485594	-0.033589	-1.661749	0.379924	-0.040290	-0.294216	0.000000	0.000000	-74.946327	59.096619	501.474251	-68.309038	-57.428240	-8.094960	0.114519	-0.136216
0.607292	0.255753	0.639143	-0.090209	-0.097985	0.394918	0.174720	0.000000	0.000000	-0.447447	0.004558	-1.260202	0.939686	0.299413	-0.251492	0.000000	0.000000	-75.022621	58.829590	500.671148	-68.131596	-57.529417	-8.123952	0.114905	-0.136081
0.608333	0.103165	0.639143	-0.700561	-0.097985	0.177938	0.064094	0.000000	0.000000	-0.485594	0.118999	-1.661749	-0.432783	-0.233033	-0.330837	0.000000	0.000000	-74.908180	58.333679	501.875783	-67.698805	-57.088535	-8.114797	0.113750	-0.134892
0.609375	0.103165	0.562849	-0.090209	0.071541	0.284749	0.035484	0.000000	0.000000	-0.333006	0.195292	-2.063296	0.285195	0.210251	-0.257595	0.000000	0.000000	-74.831886	58.066650	499.466518	-67.200128	-57.276474	-8.165151	0.114675	-0.134544
0.610417	0.103165	0.639143	1.435670	-0.181908	-0.089091	0.170906	0.062056	-0.126706	-0.371153	0.080852	-1.661749	0.212095	0.159662	-0.282009	0.000000	0.000000	-74.717445	57.761475	499.064966	-67.582450	-56.931964	-8.084279	0.114077	-0.135418
0.611458	0.255753	0.562849	-0.090209	-0.264153	-0.139140	-0.075142	0.000000	0.000000	-0.676329	0.118999	-0.858655	0.852167	0.044065	-0.277432	0.000000	0.000000	-74.526711	57.570740	497.458767	-66.767335	-56.823575	-8.133107	0.114228	-0.134217
0.612500	0.179459	0.944319	1.130494	0.230995	0.179616	0.081260	-0.158883	0.204331	-0.485594	0.004558	-0.457108	0.297211	-0.281219	-0.304898	0.000000	0.000000	-74.526711	57.151123	499.868047	-66.259042	-56.823574	-8.171254	0.113677	-0.132553
0.613542	0.026871	0.791731	2.046021	0.150429	-0.304393	0.096519	0.148773	0.073522	-0.485594	0.080852	-1.260202	-0.189452	0.007895	-0.289639	0.000000	0.000000	-74.412270	56.845947	495.852575	-65.918579	-56.141765	-8.178884	0.113223	-0.132940
0.614583	0.484635	0.715436	0.825318	-0.015740	-0.080699	0.178535	0.097779	-0.019071	-0.561888	0.004558	-0.858655	0.216902	-0.045097	-0.320156	0.000000	0.000000	-74.450417	56.350037	494.647933	-65.807028	-56.288726	-8.127004	0.113796	-0.133038
0.615625	0.179459	0.944318	-0.090209	-0.440392	0.072805	0.176628	0.000000	0.000000	-0.523741	-0.148030	0.345987	0.146205	0.198235	-0.272854	-0.572955	0.422575	-74.145241	56.235596	494.246407	-65.077036	-56.221316	-8.137685	0.113752	-0.131669
0.616667	-0.125716	0.639143	1.130494	-0.433678	-0.040721	0.134666	0.036020	-0.383618	-0.676329	-0.300618	-2.866390	-0.004801	-0.004121	-0.278958	0.000000	0.000000	-74.183388	55.510803	490.632490	-64.469210	-55.982792	-8.180410	0.114103	-0.131400
0.617708	0.255753	0.791730	-0.090209	0.234352	0.181295	0.071724	0.000000	0.000000	-0.561888	-0.033589	-1.260202	-0.021623	0.099460	-0.294216	0.000000	0.000000	-74.107094	55.205627	489.427837	-64.048434	-56.026170	-8.183461	0.114473	-0.130864
0.618750	0.026871	0.562849	-0.090209	0.071541	-0.144175	0.106056	0.000000	0.000000	-0.638182	-0.148030	-3.669484	-0.014414	-0.098089	-0.271328	0.000000	0.000000	-74.030800	54.786011	489.829378	-64.262927	-55.780435	-8.130056	0.113877	-0.131195
0.619792	0.332047	0.791730	0.825318	-0.185265	0.236379	0.146110	-0.286409	-0.224477	-0.485594	-0.415059	-2.063296	-0.318828	-0.184847	-0.282009	0.000000	0.000000	-73.954506	54.213806	487.420105	-63.263166	-55.390144	-8.155996	0.113639	-0.129792
0.620833	0.255753	0.486555	0.520142	-0.094628	0.181295	0.067909	-0.348548	-0.181926	-0.485594	-0.148030	-0.055560	0.226515	0.248824	-0.280483	0.000000	0.000000	-73.992653	54.061218	485.010812	-63.092933	-55.392546	-8.181936	0.114209	-0.130086
0.621875	0.255753	0.639143	0.825318	-0.014061	0.021077	0.167091	-0.025538	-0.017037	-0.561888	-0.338765	0.747534	0.399150	0.051275	-0.291165	-0.068592	0.533956	-73.725624	53.489014	484.207733	-62.735649	-54.990239	-8.194143	0.113567	-0.129564
0.622917	0.179459	1.173200	0.520142	0.225960	-0.034007	0.022132	0.065380	0.434419	-0.600035	-0.262471	-2.063296	-0.007204	-0.095686	-0.286587	0.000000	0.000000	-73.725624	53.145691	484.207740	-62.392781	-55.182983	-8.192617	0.113966	-0.128855
0.623958	0.255753	0.715436	-1.005737	-0.015740	-0.299357	0.069816	0.000000	0.000000	-0.523741	-0.224324	-1.661749	-0.250535	0.246420	-0.282009	0.000000	0.000000	-73.649330	52.916809	480.995335	-62.057119	-54.985431	-8.183461	0.114316	-0.129018
0.625000	0.179459	1.020612	1.130494	-0.274224	-0.140819	0.075538	0.124564	-0.242570	-0.638182	-0.338765	-1.661749	-0.243326	0.142839	-0.285061	0.000000	0.000000	-73.687477	52.497192	480.995330	-61.388208	-54.795090	-8.183461	0.113920	-0.127627
0.626042	0.560929	0.715436	-1.921264	0.068184	-0.132426	0.054557	0.000000	0.000000	-0.561888	-0.491353	-2.063296	0.328453	0.003089	-0.272854	0.000000	0.000000	-73.611183	52.230164	479.790703	-61.291078	-54.452986	-8.184987	0.113493	-0.127745
0.627083	0.026871	0.410261	2.961549	-0.260796	0.069448	0.048835	-0.023450	-0.088061	-0.561888	-0.033589	-0.858655	0.219305	0.147646	-0.291165	0.000000	0.000000	-73.420448	51.886841	479.790695	-60.787592	-54.440969	-8.255178	0.113468	-0.126696
